,already,america,american,american people,americans,americas,believe,better,billion,budget,build,business,cannot,century,challenge,change,child,children,citizens,community,congress,continue,could,country,crime,defense,deficit,economic,economy,education,energy,every,families,family,federal,first,forces,freedom,future,government,great,growth,health,history,important,increase,lives,members,military,million,money,nation,national,nations,never,nuclear,opportunity,peace,people,percent,power,president,program,programs,progress,propose,protect,provide,public,reform,responsibility,right,school,schools,security,since,social,spending,state,states,still,strong,support,system,taxes,thats,today,together,tonight,trade,union,united,united states,welfare,without,workers,working,world,would,years
Clinton_2000,0.08317162297095207,0.22594801173303405,0.18699145798595923,0.03361082996131299,0.16361752573771432,0.026182177253253298,0.059943511350493375,0.049471811517827834,0.06850687011484957,0.0793972115564709,0.0436369620887555,0.053369723674009904,0.05041624494196948,0.14130614882527295,0.07682994671276791,0.03768163968673945,0.1797098880537901,0.25560435950877713,0.0436369620887555,0.14405615008643982,0.13245228274005444,0.031758884622588364,0.04281679382178098,0.05663709447703014,0.05625059076017216,0.0087273924177511,0.009420409921684863,0.0793972115564709,0.08091013496718591,0.06596241535710379,0.018482582882433794,0.22594801173303405,0.11988702270098675,0.053369723674009904,0.032364053986874364,0.1905533077355302,0.02520812247098474,0.049471811517827834,0.048546080980311546,0.023819163466941275,0.07791310749414967,0.058818952432297726,0.12945621594749745,0.032981207678551894,0.10083248988393896,0.042013537451641235,0.07562436741295422,0.031758884622588364,0.008563358764356196,0.11543422687493161,0.018840819843369726,0.08570441824356465,0.09349572899297962,0.04674786449648981,0.023819163466941275,0.026684861837004952,0.1092351973742672,0.06472810797374873,0.3116524299765987,0.08563358764356196,0.025690076293068593,0.0701217967447347,0.032981207678551894,0.032981207678551894,0.04122650959818987,0.16207168781795597,0.059943511350493375,0.0436369620887555,0.016805414980656495,0.0436369620887555,0.06594286945179405,0.1092351973742672,0.08812345366573654,0.11089549729460275,0.06472810797374873,0.06472810797374873,0.053369723674009904,0.008563358764356196,0.048546080980311546,0.04674786449648981,0.09242978239361073,0.023373932248244904,0.14563824294093464,0.016182026993437182,0.0,0.12630983051196876,0.09349572899297962,0.10518317545734168,0.24016375653304456,0.06346338906492689,0.02520812247098474,0.032364053986874364,0.032364053986874364,0.04787930957652145,0.06596241535710379,0.02772387432365069,0.12218349384851539,0.12466097199063948,0.12703553849035346,0.2649045654801089
Johnson_1964,0.02743686748154978,0.09252782985972946,0.1387917447895942,0.0,0.20818761718439127,0.025911130576116544,0.050848248020120945,0.17135881958428956,0.15254474406036284,0.18858063600622565,0.05182226115223309,0.026408611200519978,0.12473579767764782,0.0,0.0,0.0,0.0,0.07343949410755267,0.10364452230446618,0.057025933008968216,0.20818761718439127,0.047145159001556414,0.050848248020120945,0.2161958205318758,0.0,0.05182226115223309,0.027968660039262797,0.023572579500778207,0.07206527351062528,0.0979193254767369,0.0,0.41637523436878254,0.050848248020120945,0.07922583360155994,0.14413054702125055,0.07071773850233462,0.02494715953552956,0.04895966273836845,0.02402175783687509,0.0,0.023131957464932365,0.0,0.07206527351062528,0.14687898821510534,0.02494715953552956,0.07484147860658869,0.0,0.11786289750389103,0.07627237203018142,0.1958386509534738,0.027968660039262797,0.09252782985972946,0.1387917447895942,0.16192370225452654,0.047145159001556414,0.026408611200519978,0.07484147860658869,0.07206527351062528,0.04626391492986473,0.10169649604024189,0.10169649604024189,0.023131957464932365,0.17135881958428956,0.07343949410755267,0.07343949410755267,0.032078773473438654,0.025424124010060473,0.05182226115223309,0.27441875489082523,0.0,0.0,0.02494715953552956,0.0581407800852399,0.10974746992619912,0.07206527351062528,0.04804351567375018,0.07922583360155994,0.050848248020120945,0.07206527351062528,0.04626391492986473,0.07484147860658869,0.023131957464932365,0.04804351567375018,0.04804351567375018,0.0,0.0,0.16192370225452654,0.02402175783687509,0.0,0.053834052671728805,0.04989431907105912,0.04804351567375018,0.02402175783687509,0.0,0.0979193254767369,0.05487373496309956,0.07773339172834963,0.1387917447895942,0.14143547700466924,0.16192370225452654
Johnson_1965,0.035957005857927944,0.21220686051053952,0.25767975919136943,0.032694153666081374,0.10610343025526976,0.0,0.016659616418987666,0.12832681289651743,0.0,0.03089271688052332,0.03395747253353472,0.08652359715220682,0.032694153666081374,0.09163484803307456,0.03736727249632535,0.0,0.038846359290923775,0.04812255483619403,0.01697873626676736,0.1307854537371387,0.10610343025526976,0.09267815064156996,0.03331923283797533,0.1574069065718021,0.08754632766820655,0.01697873626676736,0.01832696960661491,0.04633907532078498,0.09444414394308125,0.06416340644825871,0.017978502928963972,0.16673396182970962,0.03331923283797533,0.0,0.0,0.21624901816366324,0.0,0.19249021934477611,0.0,0.12357086752209329,0.12126106314887973,0.08173538416520344,0.06296276262872083,0.0802042580603234,0.049041230499122054,0.06538830733216275,0.016347076833040687,0.01544635844026166,0.016659616418987666,0.04812255483619403,0.01832696960661491,0.25767975919136943,0.13641869604248968,0.19704922761692956,0.0772317922013083,0.0,0.09808246099824411,0.07870345328590105,0.24252212629775946,0.0,0.08329808209493832,0.07578816446804983,0.0802042580603234,0.1443676645085821,0.12832681289651743,0.27326254362270064,0.03331923283797533,0.11885115386737151,0.06538830733216275,0.0,0.0,0.1144295378312848,0.03809779617726581,0.05393550878689192,0.04722207197154062,0.015740690657180208,0.017304719430441363,0.0,0.06296276262872083,0.07578816446804983,0.032694153666081374,0.0454728986808299,0.031481381314360415,0.031481381314360415,0.01832696960661491,0.0,0.060630531574439865,0.09444414394308125,0.12113303601308953,0.05291360288966237,0.16347076833040688,0.07870345328590105,0.04722207197154062,0.02328674279276148,0.0,0.035957005857927944,0.01697873626676736,0.28799502497858936,0.09267815064156996,0.16673396182970962
Johnson_1966,0.0464775418644957,0.11755531372600408,0.1436787167762272,0.042260023032605135,0.09143191067578095,0.05852396266533009,0.0574239892772176,0.02764558522244217,0.18662796515095717,0.053242013449643626,0.08778594399799514,0.014911898299866545,0.042260023032605135,0.0,0.03220028902799679,0.04737838854026708,0.0,0.06911396305610543,0.029261981332665044,0.04830043354199519,0.10449361220089251,0.07986302017446543,0.07177998659652199,0.013564136604065361,0.09430100412510646,0.04389297199899757,0.04737838854026708,0.053242013449643626,0.027128273208130722,0.05529117044488434,0.015492513954831902,0.10449361220089251,0.0143559973193044,0.02982379659973309,0.1356413660406536,0.026621006724821813,0.056346697376806844,0.06911396305610543,0.054256546416261445,0.17303654371134178,0.20898722440178502,0.042260023032605135,0.054256546416261445,0.06911396305610543,0.014086674344201711,0.056346697376806844,0.042260023032605135,0.07986302017446543,0.0430679919579132,0.013822792611221085,0.04737838854026708,0.24817232897711972,0.06530850762555783,0.11755531372600408,0.013310503362410906,0.014911898299866545,0.014086674344201711,0.20346204906098042,0.45715955337890474,0.0861359839158264,0.0287119946386088,0.09143191067578095,0.11058234088976868,0.04146837783366325,0.05529117044488434,0.19924976152174587,0.0143559973193044,0.04389297199899757,0.056346697376806844,0.0,0.0,0.07043337172100857,0.0,0.0,0.027128273208130722,0.027128273208130722,0.014911898299866545,0.0287119946386088,0.12207722943658825,0.07837020915066939,0.028173348688403422,0.052246806100446255,0.027128273208130722,0.04069240981219608,0.01579279618008903,0.0,0.013061701525111564,0.054256546416261445,0.38770935579653015,0.04559694065782637,0.042260023032605135,0.09494895622845752,0.054256546416261445,0.020066753561456194,0.09675954827854759,0.030985027909663804,0.04389297199899757,0.2220489259268966,0.10648402689928725,0.13061701525111566
Johnson_1967,0.108257830391772,0.0570449489530902,0.15972585706865255,0.061521358250216825,0.19395282644050668,0.0,0.10031613509783359,0.1811066875277241,0.1755532364212088,0.03487893135770519,0.03833914505347492,0.01302507909362588,0.061521358250216825,0.0,0.02812595036481877,0.041383547933064944,0.029239243334602025,0.08451645417960459,0.051118860071299885,0.014062975182409385,0.30804272434668706,0.15114203588338912,0.07523710132337519,0.05923925597932707,0.1812117832219563,0.025559430035649942,0.041383547933064944,0.06975786271541037,0.07108710717519248,0.01207377916851494,0.0135322287989715,0.1140898979061804,0.025079033774458397,0.02605015818725176,0.09478280956692331,0.12788941497825235,0.03691281495013009,0.03622133750554482,0.023695702391730827,0.13951572543082075,0.2281797958123608,0.02460854330008673,0.0,0.04829511667405976,0.012304271650043365,0.03691281495013009,0.012304271650043365,0.04650524181027358,0.012539516887229199,0.1207377916851494,0.041383547933064944,0.14831686727803453,0.06845393874370824,0.2281797958123608,0.02325262090513679,0.05210031637450352,0.0,0.09478280956692331,0.27381575497483296,0.2257113039701256,0.050158067548916795,0.13690787748741648,0.0603688958425747,0.13281157085366435,0.14488535002217928,0.07910839357387701,0.037618550661687594,0.06389857508912485,0.03691281495013009,0.025559430035649942,0.05517806391075326,0.03691281495013009,0.0,0.0405966863969145,0.11847851195865414,0.047391404783461655,0.07815047456175528,0.025079033774458397,0.0829349583710579,0.06845393874370824,0.03691281495013009,0.03422696937185412,0.047391404783461655,0.03554355358759624,0.05517806391075326,0.0,0.04563595916247216,0.11847851195865414,0.1953761864043882,0.05310334486395733,0.08612990155030355,0.05923925597932707,0.03554355358759624,0.017527684741023543,0.07244267501108964,0.0405966863969145,0.0894580051247748,0.10268090811556237,0.08138417316797876,0.2624067651842149
Johnson_1968,0.08263785602982304,0.15327791404442098,0.19508098151108125,0.04508342170117891,0.1393435582222009,0.09365093648065903,0.09189074231045866,0.11797036417113455,0.4135083403970639,0.17039736178455323,0.03121697882688634,0.06363265811751105,0.03005561446745261,0.0,0.017175797656676445,0.06739166133235588,0.017855657164837845,0.044238886564175454,0.01560848941344317,0.03435159531335289,0.4040963188443826,0.042599340446138306,0.015315123718409774,0.07235179333216023,0.12072152253783686,0.01560848941344317,0.06739166133235588,0.042599340446138306,0.014470358666432044,0.014746295521391818,0.016527571205964608,0.15327791404442098,0.10720586602886842,0.031816329058755526,0.10129251066502432,0.12779802133841492,0.0,0.014746295521391818,0.028940717332864088,0.09939846104098939,0.05573742328888036,0.03005561446745261,0.057881434665728176,0.10322406864974273,0.015027807233726305,0.12022245786981044,0.04508342170117891,0.014199780148712768,0.04594537115522933,0.17695554625670182,0.0,0.11147484657776072,0.06967177911110045,0.18114662568886117,0.08519868089227661,0.031816329058755526,0.06011122893490522,0.13023322799788842,0.20901533733330135,0.09189074231045866,0.07657561859204887,0.06967177911110045,0.11797036417113455,0.13271665969252638,0.0737314776069591,0.11594272847775954,0.07657561859204887,0.07804244706721584,0.04508342170117891,0.0,0.01684791533308897,0.015027807233726305,0.017511581514823377,0.0,0.057881434665728176,0.08682215199859226,0.031816329058755526,0.0,0.07235179333216023,0.06967177911110045,0.06011122893490522,0.01393435582222009,0.04341107599929613,0.014470358666432044,0.0,0.0,0.05573742328888036,0.057881434665728176,0.15908164529377766,0.04864327930854169,0.07513903616863153,0.057881434665728176,0.057881434665728176,0.0,0.044238886564175454,0.033055142411929216,0.0,0.11147484657776072,0.09939846104098939,0.15327791404442098
Kennedy_1961,0.09568843051158096,0.048404812378129373,0.06453974983750584,0.0,0.06453974983750584,0.05422037525114392,0.0,0.0853755132389148,0.07093505190533715,0.08221139446971311,0.05422037525114392,0.07368183877310694,0.0696042882674449,0.0,0.0198882836451944,0.039017241082185794,0.0,0.01707510264778296,0.036146916834095946,0.0,0.24202406189064687,0.04932683668182787,0.035467525952668576,0.08377794247413882,0.0,0.12651420891933582,0.1365603437876503,0.26307646230308196,0.15080029645344986,0.03415020529556592,0.01913768610231619,0.14521443713438814,0.035467525952668576,0.055261379079830204,0.08377794247413882,0.09865367336365574,0.10440643240116734,0.06830041059113184,0.11728911946379433,0.09865367336365574,0.09680962475625875,0.12180750446802857,0.016755588494827764,0.03415020529556592,0.03480214413372245,0.1392085765348898,0.017401072066861225,0.04932683668182787,0.08866881488167144,0.10245061588669775,0.0,0.14521443713438814,0.3065638117281527,0.22588912443127043,0.13153823115154098,0.055261379079830204,0.03480214413372245,0.11728911946379433,0.12907949967501167,0.017733762976334288,0.07093505190533715,0.048404812378129373,0.22197633442117848,0.0853755132389148,0.03415020529556592,0.022375495223527577,0.017733762976334288,0.07229383366819189,0.15660964860175103,0.018073458417047973,0.05852586162327869,0.017401072066861225,0.06083128839853992,0.01913768610231619,0.06702235397931106,0.06702235397931106,0.11052275815966041,0.035467525952668576,0.11728911946379433,0.08067468729688229,0.05220321620058367,0.01613493745937646,0.06702235397931106,0.016755588494827764,0.0,0.0,0.06453974983750584,0.0,0.0,0.03755017595721929,0.08700536033430613,0.06702235397931106,0.03351117698965553,0.0247881803993412,0.06830041059113184,0.05741305830694857,0.05422037525114392,0.37110356156565855,0.13153823115154098,0.1936192495125175
Kennedy_1962,0.05041852183563961,0.17003094151780354,0.1416924512648363,0.015281128681145333,0.042507735379450885,0.03174319866305302,0.09343973049512558,0.014994871568944794,0.10901301891097984,0.0577565746809618,0.047614797994579544,0.08088163012521404,0.16809241549259865,0.03426383612855744,0.0698613098001274,0.0,0.01815664724590991,0.059979486275779176,0.06348639732610604,0.1397226196002548,0.24087716715022167,0.0288782873404809,0.04671986524756279,0.08828569973182099,0.040918835591315185,0.1428443939837386,0.06852767225711488,0.1443914367024045,0.11771426630909464,0.11995897255155835,0.03361234789042641,0.12752320613835266,0.015573288415854262,0.01617632602504281,0.10299998302045782,0.12995229303216405,0.030562257362290665,0.13495384412050315,0.10299998302045782,0.0288782873404809,0.08501547075890177,0.15281128681145334,0.1471428328863683,0.04498461470683438,0.06112451472458133,0.06112451472458133,0.0,0.10107400569168315,0.14015959574268838,0.08996922941366876,0.0,0.1983694317707708,0.0991847158853854,0.2975541476561562,0.0288782873404809,0.06470530410017124,0.07640564340572667,0.11771426630909464,0.12752320613835266,0.04671986524756279,0.10901301891097984,0.014169245126483628,0.10496410098261355,0.08996922941366876,0.14994871568944795,0.0,0.015573288415854262,0.07935799665763256,0.12224902944916266,0.01587159933152651,0.01713191806427872,0.07640564340572667,0.0890338578265182,0.03361234789042641,0.08828569973182099,0.05885713315454732,0.06470530410017124,0.015573288415854262,0.044142849865910494,0.1416924512648363,0.06112451472458133,0.05667698050593451,0.07357141644318416,0.05885713315454732,0.01713191806427872,0.0,0.05667698050593451,0.044142849865910494,0.0,0.11541425379367275,0.030562257362290665,0.25014281590682613,0.10299998302045782,0.13060966807044658,0.11995897255155835,0.03361234789042641,0.0,0.2550464122767053,0.0866348620214427,0.08501547075890177
Kennedy_1963,0.033360366046774316,0.056252089924441195,0.140630224811103,0.01516657057319309,0.09844115736777209,0.0,0.0927392404360178,0.0,0.20093502094470522,0.04299269302562324,0.015752614639522763,0.04816517066108563,0.16683227630512398,0.01700348513501099,0.017334395049082258,0.03400697027002198,0.0,0.059529837784030086,0.06301045855809105,0.034668790098164516,0.0843781348866618,0.05732359070083099,0.10819578050868743,0.1168317972252504,0.020306039583787232,0.26779444887188697,0.05101045540503297,0.11464718140166198,0.0584158986126252,0.0,0.016680183023387158,0.140630224811103,0.0463696202180089,0.0,0.1022278225720941,0.11464718140166198,0.06066628229277236,0.17858951335209025,0.0584158986126252,0.07165448837603873,0.056252089924441195,0.12133256458554471,0.0584158986126252,0.08929475667604513,0.0,0.10616599401235162,0.03033314114638618,0.04299269302562324,0.06182616029067853,0.10417721612205265,0.01700348513501099,0.140630224811103,0.1265672023299927,0.2953234721033163,0.05732359070083099,0.19266068264434252,0.04549971171957926,0.2190596197973445,0.1687562697733236,0.12365232058135706,0.06182616029067853,0.028126044962220598,0.10417721612205265,0.0744122972300376,0.0744122972300376,0.01950221952497143,0.0,0.06301045855809105,0.04549971171957926,0.06301045855809105,0.0,0.04549971171957926,0.08836639729339149,0.05004054907016147,0.1168317972252504,0.0146039746531563,0.06422022754811418,0.030913080145339264,0.043811923959468896,0.0703151124055515,0.09099942343915852,0.028126044962220598,0.0730198732657815,0.08762384791893779,0.03400697027002198,0.0,0.140630224811103,0.0,0.0,0.09818488047794945,0.06066628229277236,0.1168317972252504,0.0584158986126252,0.0,0.0744122972300376,0.0,0.06301045855809105,0.3234495170655369,0.1863016697777007,0.21094533721665448
Obama_2009,0.08388537649600138,0.2121706819125988,0.3064687627626427,0.06356112724211224,0.16502164148757684,0.01320343236022496,0.02591054069977336,0.0,0.01295527034988668,0.1561532197540865,0.039610297080674886,0.06728465797531484,0.10169780358737958,0.07125939756849461,0.014529239607102453,0.028503759027397844,0.04531302588838335,0.11226681794178266,0.02640686472044992,0.04358771882130735,0.11787260106255489,0.02402357226985946,0.05182108139954672,0.1468880659643159,0.0,0.01320343236022496,0.1282669156232903,0.09609428907943784,0.2692947876012458,0.17463727235388413,0.19573254515733657,0.23574520212510977,0.07773162209932008,0.06728465797531484,0.03672201649107897,0.09609428907943784,0.025424450896844895,0.012474090882420295,0.12240672163692991,0.06005893067464865,0.03536178031876647,0.012712225448422447,0.24481344327385982,0.08731863617694206,0.025424450896844895,0.012712225448422447,0.012712225448422447,0.01201178613492973,0.0,0.09979272705936236,0.14251879513698923,0.11787260106255489,0.04714904042502195,0.03536178031876647,0.06005893067464865,0.013456931595062968,0.06356112724211224,0.01224067216369299,0.24753246223136527,0.05182108139954672,0.09068689244920676,0.05893630053127744,0.02494818176484059,0.06237045441210148,0.03742227264726088,0.0,0.03886581104966004,0.0660171618011248,0.025424450896844895,0.14523775596247454,0.14251879513698923,0.10169780358737958,0.10369298600842122,0.08388537649600138,0.04896268865477196,0.01224067216369299,0.026913863190125936,0.02591054069977336,0.02448134432738598,0.03536178031876647,0.07627335269053469,0.023574520212510976,0.04896268865477196,0.08568470514585094,0.014251879513698922,0.24320631297987746,0.03536178031876647,0.03672201649107897,0.1614831791407556,0.0,0.0,0.061203360818464954,0.03672201649107897,0.0,0.04989636352968118,0.05592358433066759,0.05281372944089984,0.11787260106255489,0.06005893067464865,0.17680890159383233
Obama_2010,0.03619223351772208,0.18308151399335126,0.18308151399335126,0.12066279876070705,0.28479346621187973,0.06835923883436185,0.03353720441207081,0.03229157898523804,0.03353720441207081,0.05182469065761848,0.0,0.08128365198924103,0.032908036025647375,0.03689372615148134,0.012537241999986836,0.11068117845444403,0.0,0.06458315797047608,0.06835923883436185,0.03761172599996051,0.10171195221852848,0.09328444318371326,0.03353720441207081,0.13731176255694272,0.0,0.011393206472393641,0.12297908717160448,0.020729876263047394,0.1584366491041647,0.053819298308730064,0.18096116758861042,0.09154075699667563,0.1900441583350679,0.023223900568354584,0.03168732982083294,0.05182469065761848,0.010969345341882458,0.010763859661746013,0.06337465964166587,0.12437925757828436,0.04068478088741139,0.032908036025647375,0.11618687600972076,0.04305543864698405,0.010969345341882458,0.0548467267094123,0.1096934534188246,0.020729876263047394,0.022358136274713874,0.09687473695571412,0.049191634868641795,0.12205434266223417,0.09154075699667563,0.07119836655296993,0.06218962878914218,0.058059751420886464,0.0,0.021124886547221958,0.32547824709929113,0.03353720441207081,0.011179068137356937,0.06102717133111708,0.04305543864698405,0.021527719323492026,0.010763859661746013,0.0,0.022358136274713874,0.022786412944787282,0.0548467267094123,0.12532527119633005,0.049191634868641795,0.19744821615388425,0.05112937160586451,0.024128155678481387,0.12674931928333175,0.010562443273610979,0.023223900568354584,0.05589534068678468,0.010562443273610979,0.06102717133111708,0.12066279876070705,0.03051358566555854,0.08449954618888783,0.08449954618888783,0.09838326973728359,0.38974385735934924,0.020342390443705696,0.052812216368054894,0.12773145312595022,0.03550650610553055,0.0548467267094123,0.07393710291527684,0.052812216368054894,0.0,0.04305543864698405,0.06032038919620347,0.10253885825154277,0.05085597610926424,0.20729876263047392,0.20342390443705696
Obama_2011,0.09218982723258042,0.19986434543747716,0.21096792018400368,0.03592467058218551,0.13324289695831812,0.11193845484091365,0.09763070392590008,0.09400454338623648,0.01220383799073751,0.02263015560634005,0.0248752121868697,0.10141121480495965,0.0,0.040275723458803904,0.04105954136925503,0.06712620576467318,0.09959781317151584,0.08225397546295692,0.037312818280304555,0.04105954136925503,0.1110357474652651,0.02263015560634005,0.08542686593516258,0.14989894362194472,0.0,0.037312818280304555,0.13425241152934636,0.011315077803170025,0.08071481579643178,0.12925624715607517,0.11852977787046054,0.13324289695831812,0.03661151397221253,0.05070560740247983,0.034592063912756474,0.1244658558348703,0.011974890194061836,0.01175056792327956,0.17296031956378238,0.20367140045706045,0.03331072423957953,0.011974890194061836,0.08071481579643178,0.02350113584655912,0.011974890194061836,0.0,0.023949780388123672,0.02263015560634005,0.02440767598147502,0.02350113584655912,0.08055144691760781,0.16655362119789766,0.01110357474652651,0.04441429898610604,0.05657538901585013,0.0633820092530998,0.011974890194061836,0.011530687970918824,0.3442108171423218,0.08542686593516258,0.01220383799073751,0.02220714949305302,0.0,0.02350113584655912,0.0587528396163978,0.0,0.03661151397221253,0.0,0.023949780388123672,0.07462563656060911,0.08055144691760781,0.047899560776247345,0.06977041377459024,0.14486972850834068,0.034592063912756474,0.057653439854594125,0.012676401850619957,0.1342422178981126,0.011530687970918824,0.05551787373263255,0.05987445097030918,0.01110357474652651,0.06918412782551295,0.057653439854594125,0.02685048230586927,0.3927425931274575,0.04441429898610604,0.057653439854594125,0.21549883146053928,0.05168178513687525,0.011974890194061836,0.046122751883675296,0.034592063912756474,0.0,0.09400454338623648,0.07901985191364036,0.0248752121868697,0.16655362119789766,0.10183570022853022,0.27758936866316275
Obama_2012,0.05917102834336287,0.29932171631081483,0.3292538879418963,0.02152066499509636,0.19954781087387655,0.04470446905818173,0.032898177536107395,0.06335257317960809,0.02193211835740493,0.020334883648137743,0.0335283517936363,0.10251623765833033,0.04304132999019272,0.012063581070411758,0.04919341613104257,0.07238148642247055,0.012785152555370003,0.021117524393202695,0.05588058632272716,0.07379012419656386,0.14966085815540742,0.010167441824068871,0.05483029589351232,0.18650130570497075,0.0,0.0335283517936363,0.08444506749288232,0.020334883648137743,0.12433420380331384,0.08447009757281078,0.2721867303794692,0.2195025919612642,0.04386423671480986,0.03417207921944344,0.06216710190165692,0.08133953459255097,0.02152066499509636,0.010558762196601347,0.07252828555193307,0.08133953459255097,0.06984173380585679,0.0,0.041444734601104614,0.021117524393202695,0.01076033249754818,0.02152066499509636,0.02152066499509636,0.03050232547220661,0.04386423671480986,0.11614638416261483,0.07238148642247055,0.07981912434955062,0.009977390543693827,0.009977390543693827,0.06100465094441322,0.03417207921944344,0.02152066499509636,0.0,0.2095252014175704,0.06579635507221479,0.08772847342961972,0.04988695271846914,0.031676286589804044,0.021117524393202695,0.010558762196601347,0.0,0.02193211835740493,0.0,0.05380166248774091,0.0335283517936363,0.07238148642247055,0.2797686449362527,0.03761635414803521,0.0473368226746903,0.05180591825138076,0.03108355095082846,0.011390693073147813,0.032898177536107395,0.041444734601104614,0.09977390543693827,0.03228099749264454,0.03990956217477531,0.07252828555193307,0.041444734601104614,0.09650864856329407,0.3529085293906371,0.08979651489324444,0.08288946920220923,0.13668831687777375,0.03482995562761335,0.02152066499509636,0.06216710190165692,0.06216710190165692,0.0,0.04223504878640539,0.14201046802407088,0.07823282085181803,0.14966085815540742,0.03050232547220661,0.1795930297864889
Obama_2013,0.10661898425852069,0.2584343568059493,0.21348925127447982,0.07270803085306848,0.11236276382867359,0.06293125538277093,0.04939875660802297,0.07134601163445753,0.0,0.0458012286646113,0.025172502153108373,0.05131160296945439,0.04847202056871233,0.013585689612996766,0.013850084785324053,0.10868551690397413,0.057593218218789044,0.08323701357353379,0.07551750645932512,0.013850084785324053,0.19101669850874511,0.05725153583076413,0.024699378304011484,0.1516904238937031,0.016224412163981995,0.050345004306216745,0.14944258574296443,0.0458012286646113,0.14002192974803362,0.16647402714706758,0.23989271458167155,0.15730786936014304,0.2099447155840976,0.012827900742363597,0.035005482437008406,0.06870184299691695,0.04847202056871233,0.035673005817228765,0.09334795316535575,0.11450307166152826,0.03370882914860208,0.07270803085306848,0.05834247072834735,0.011891001939076256,0.0,0.012118005142178083,0.060590025710890415,0.011450307166152826,0.061748445760028706,0.023782003878152512,0.013585689612996766,0.06741765829720416,0.01123627638286736,0.02247255276573472,0.034350921498458475,0.03848370222709079,0.03635401542653424,0.01166849414566947,0.20225297489161248,0.04939875660802297,0.09879751321604593,0.02247255276573472,0.023782003878152512,0.023782003878152512,0.07134601163445753,0.04674649328541007,0.09879751321604593,0.012586251076554186,0.03635401542653424,0.12586251076554186,0.013585689612996766,0.19388808227484933,0.08472510921010067,0.10661898425852069,0.1166849414566947,0.04667397658267788,0.025655801484727195,0.03704906745601723,0.035005482437008406,0.15730786936014304,0.03635401542653424,0.02247255276573472,0.07001096487401681,0.035005482437008406,0.013585689612996766,0.2980772695580286,0.08989021106293887,0.1166849414566947,0.24373011410490839,0.026149723625698035,0.04847202056871233,0.1166849414566947,0.09334795316535575,0.0,0.023782003878152512,0.013327373032315086,0.07551750645932512,0.08989021106293887,0.1374036859938339,0.24719808042308192
Obama_2014,0.0714649158457217,0.3313854495522955,0.2008396663953306,0.04331997589242064,0.26109156631392977,0.0787392934667455,0.08829642009008407,0.08501694978566803,0.022074105022521016,0.040933059903735615,0.06749082297149615,0.06878661269609851,0.04331997589242064,0.012141679666162178,0.0,0.07285007799697306,0.05147169017367706,0.03188135616962551,0.011248470495249359,0.0866458077006281,0.19079768307556408,0.040933059903735615,0.07725936757882355,0.145995654982978,0.0,0.022496940990498718,0.024283359332324356,0.040933059903735615,0.12513913284255257,0.07438983106245953,0.09528655446096229,0.24100759967439672,0.12140757762386559,0.0229288708986995,0.04171304428085086,0.14326570966307467,0.0541499698655258,0.010627118723208503,0.10428261070212715,0.040933059903735615,0.03012594995929959,0.0541499698655258,0.08342608856170172,0.010627118723208503,0.04331997589242064,0.01082999397310516,0.0541499698655258,0.030699794927801713,0.05518526255630254,0.07438983106245953,0.03642503899848653,0.05020991659883265,0.01004198331976653,0.03012594995929959,0.07163285483153733,0.057322177246748755,0.12995992767726192,0.03128478321063814,0.24100759967439672,0.04414821004504203,0.04414821004504203,0.07029388323836572,0.05313559361604252,0.03188135616962551,0.05313559361604252,0.0,0.05518526255630254,0.0,0.01082999397310516,0.11248470495249357,0.03642503899848653,0.11912993370415675,0.012619959739665296,0.0714649158457217,0.11471087177233986,0.04171304428085086,0.01146443544934975,0.0,0.06256956642127628,0.13054578315696488,0.08663995178484128,0.05020991659883265,0.1355673939127653,0.03128478321063814,0.024283359332324356,0.35519322913384643,0.14058776647673144,0.11471087177233986,0.14903766084154677,0.023370294528012793,0.02165998794621032,0.06256956642127628,0.05214130535106357,0.0,0.08501694978566803,0.0714649158457217,0.1349816459429923,0.13054578315696488,0.010233264975933904,0.21088164971509712
